# Event	Time [ms]	ADC	datum
1573	21380	3	1669
1574	21380	0	4489
1574	21380	1	109
1574	21380	2	1587
1574	21380	3	1563
1575	21388	0	805
1575	21388	1	0
1575	21388	2	1658
1575	21388	3	1530
1576	21418	0	803
1576	21418	1	77
1576	21418	2	1651
1576	21418	3	1515
1577	21468	0	8191
1577	21468	1	0
1577	21468	2	1658
1577	21468	3	1574
1578	21481	0	5721
1578	21481	1	64
1578	21481	2	1570
1578	21481	3	1615
1579	21492	0	6131
1579	21492	1	0
1579	21492	2	1568
1579	21492	3	1634
1580	21512	2	1588
1580	21512	3	1576
1581	21585	0	2440
1581	21585	1	0
1581	21585	2	1617
1581	21585	3	1521
1582	21591	0	3670
1582	21591	1	0
1582	21591	2	1585
1582	21591	3	1538
1583	21618	0	5721
1583	21618	1	37
1583	21618	2	1556
1583	21618	3	2725
1584	21620	0	4080
1584	21620	1	0
1584	21620	2	1599
1584	21620	3	1550
1585	21622	0	4904
1585	21622	1	70
1585	21622	2	1590
1585	21622	3	1576
1586	21628	2	1640
1586	21628	3	1518
1587	21645	2	1671
1587	21645	3	1608
1588	21669	0	8191
1588	21669	1	56
1588	21669	2	1658
1588	21669	3	1556
1589	21676	2	1670
1589	21676	3	1596
1590	21683	0	8184
1590	21683	1	0
1590	21683	2	1570
1590	21683	3	1697
1591	21698	0	8191
1591	21698	1	0
1591	21698	2	1672
1591	21698	3	1543
1592	21735	0	8191
1592	21735	1	0
1592	21735	2	1676
1592	21735	3	1548
1593	21748	0	8184
1593	21748	1	0
1593	21748	2	1542
1593	21748	3	1685
1594	21786	0	4082
1594	21786	1	0
1594	21786	2	1593
1594	21786	3	1542
1595	21797	0	3262
1595	21797	1	0
1595	21797	2	1607
1595	21797	3	1536
1596	21806	2	1690
1596	21806	3	1629
1597	21810	2	1670
1597	21810	3	1588
1598	21833	0	8191
1598	21833	1	0
1598	21833	2	1661
1598	21833	3	1569
1599	21852	0	2030
1599	21852	1	47
1599	21852	2	1636
1599	21852	3	1511
1600	21863	0	6543
1600	21863	1	0
1600	21863	2	1554
1600	21863	3	1651
1601	21871	0	2032
1601	21871	1	0
1601	21871	2	1628
1601	21871	3	1515
1602	21874	0	7366
1602	21874	1	56
1602	21874	2	1556
1602	21874	3	1664
1603	21885	0	4081
1603	21885	1	51
1603	21885	2	1580
1603	21885	3	1549
1604	21887	0	803
1604	21887	1	0
1604	21887	2	1666
1604	21887	3	1523
1605	21895	0	2029
1605	21895	1	0
1605	21895	2	1638
1605	21895	3	1518
1606	21899	0	2441
1606	21899	1	0
1606	21899	2	1617
1606	21899	3	1516
1607	21917	0	8191
1607	21917	1	0
1607	21917	2	1556
1607	21917	3	1691
1608	21940	0	8191
1608	21940	1	0
1608	21940	2	1658
1608	21940	3	1549
1609	21957	2	1665
1609	21957	3	1601
1610	21963	0	8191
1610	21963	1	0
1611	21971	2	1676
1611	21971	3	1612
1612	21983	2	1656
1612	21983	3	1597
1613	21985	2	1678
1613	21985	3	1621
1614	21988	0	5313
1614	21988	1	0
1614	21988	2	1587
1614	21988	3	1611
1615	21992	2	1696
1615	21992	3	1596
1616	21999	0	6954
1616	21999	1	0
1616	21999	2	1563
1616	21999	3	1659
1617	22009	2	1684
1617	22009	3	1602
1618	22015	0	8191
1618	22015	1	0
1618	22015	2	1670
1618	22015	3	1545
1619	22037	2	1659
1619	22037	3	1592
1620	22054	0	3672
1620	22054	1	0
1620	22054	2	1591
1620	22054	3	1541
1621	22057	0	8183
1621	22057	1	0
1621	22057	2	1559
1621	22057	3	1682
1622	22059	0	8191
1622	22059	1	50
1622	22059	2	1570
1622	22059	3	1570
1623	22066	2	1656
1623	22066	3	1588
1624	22099	0	5722
1624	22099	1	0
1624	22099	2	1559
1624	22099	3	1625
1625	22114	0	6542
1625	22114	1	0
1625	22114	2	1553
1625	22114	3	1662
1626	22124	0	6133
1626	22124	1	0
1626	22124	2	1560
1626	22124	3	1632
1627	22127	0	8191
1627	22127	1	38
1627	22127	2	1670
1627	22127	3	1581
1628	22155	0	3261
1628	22155	1	0
1628	22155	2	1610
1628	22155	3	1529
1629	22155	2	1679
1629	22155	3	1608
1630	22155	0	8191
1630	22155	1	0
1630	22155	2	1669
1630	22155	3	1559
1631	22164	0	1620
1631	22164	1	62
1631	22164	2	1627
1631	22164	3	1515
1632	22194	0	8191
1632	22194	1	0
1632	22194	2	1552
1632	22194	3	1510
1633	22199	2	1583
1633	22199	3	1524
1634	22221	0	4490
1634	22221	1	0
1634	22221	2	1586
1634	22221	3	1564
1635	22222	2	1672
1635	22222	3	1605
1636	22254	0	8181
1636	22254	1	0
1636	22254	2	1561
1636	22254	3	1699
1637	22288	2	1560
1637	22288	3	1620
1638	22302	0	1211
1638	22302	1	46
1638	22302	2	1657
1638	22302	3	1520
1639	22315	0	8179
1639	22315	1	0
1639	22315	2	1554
1639	22315	3	1693
1640	22323	0	8191
1640	22323	1	0
1640	22323	2	1524
1640	22323	3	1565
1641	22339	2	1681
1641	22339	3	1601
1642	22355	0	5312
1642	22355	1	98
1642	22355	2	1566
1642	22355	3	1582
1643	22371	0	4491
1643	22371	1	37
1643	22371	2	1587
1643	22371	3	1568
1644	22402	0	6544
1644	22402	1	0
1644	22402	2	1560
1644	22402	3	1652
1645	22418	0	6952
1645	22418	1	0
1645	22418	2	1561
1645	22418	3	1667
1646	22450	2	1669
1646	22450	3	1608
1647	22451	0	4489
1647	22451	1	0
1647	22451	2	1591
1647	22451	3	1561
1648	22497	0	803
1648	22497	1	35
1648	22497	2	1653
1648	22497	3	1523
1649	22497	2	1638
1649	22497	3	1613
1650	22501	2	1663
1650	22501	3	1609
1651	22516	0	803
1651	22516	1	0
1651	22516	2	1663
1651	22516	3	1529
1652	22520	2	1648
1653	22564	0	8191
1653	22564	1	0
1653	22564	2	1546
1653	22564	3	1691
1654	22567	0	8191
1654	22567	1	0
1654	22567	2	1570
1654	22567	3	1698
1655	22576	0	8191
1655	22576	1	0
1655	22576	2	1665
1655	22576	3	1581
1656	22594	0	7363
1656	22594	1	78
1656	22594	2	1550
1656	22594	3	1674
1657	22610	0	1621
1657	22610	1	91
1657	22610	2	1663
1657	22610	3	1518
1658	22667	2	1669
1658	22667	3	1627
1659	22678	0	4903
1659	22678	1	0
1659	22678	2	1583
1659	22678	3	1584
1660	22685	0	8191
1660	22685	1	0
1660	22685	2	1667
1660	22685	3	1544
1661	22694	0	1622
1661	22694	1	0
1661	22694	2	1650
1661	22694	3	1520
1662	22696	0	806
1662	22696	1	0
1662	22696	2	1669
1662	22696	3	1523
1663	22745	0	8183
1663	22745	1	0
1663	22745	2	1565
1663	22745	3	1695
1664	22752	2	1634
1664	22752	3	1505
1665	22760	0	6956
1665	22760	1	0
1665	22760	2	1553
1665	22760	3	1656
1666	22763	0	8191
1666	22763	1	0
1666	22763	2	1663
1666	22763	3	1543
1667	22783	0	5721
1667	22783	1	51
1667	22783	2	1572
1668	22797	2	1676
1668	22797	3	1608
1669	22806	0	8191
1669	22806	1	0
1669	22806	2	1670
1669	22806	3	1556
1670	22817	2	1550
1670	22817	3	1674
1671	22822	0	6954
1671	22822	1	0
1671	22822	2	1558
1671	22822	3	1662
1672	22833	0	7363
1672	22833	1	0
1672	22833	2	1564
1672	22833	3	1678
1673	22870	0	8191
1673	22870	1	156
1673	22870	2	1693
1673	22870	3	1587
1674	22891	0	7773
1674	22891	1	0
1674	22891	2	1569
1674	22891	3	1674
1675	22895	0	8191
1675	22895	1	0
1675	22895	2	1658
1675	22895	3	1524
1676	22917	2	1666
1676	22917	3	1602
1677	22932	0	7772
1677	22932	1	0
1677	22932	2	1550
1677	22932	3	1683
1678	22941	0	6540
1678	22941	1	88
1678	22941	2	1558
1678	22941	3	1640
1679	22959	0	1623
1679	22959	1	0
1679	22959	2	1640
1679	22959	3	1515
1680	22961	0	4077
1680	22961	1	0
1680	22961	2	1593
1680	22961	3	1547
1681	22999	0	3670
1681	22999	1	46
1681	22999	2	1597
1681	22999	3	1530
1682	23041	2	1672
1682	23041	3	1622
1683	23057	0	8191
1683	23057	1	45
1683	23057	2	1666
1683	23057	3	1541
1684	23064	2	1585
1684	23064	3	1544
1685	23067	0	6540
1685	23067	1	0
1685	23067	2	1549
1685	23067	3	1641
1686	23106	0	2440
1686	23106	1	0
1686	23106	2	1619
1686	23106	3	1514
1687	23121	0	2442
1687	23121	1	0
1687	23121	2	1629
1687	23121	3	1526
1688	23129	2	1679
1688	23129	3	1621
1689	23134	0	5722
1689	23134	1	96
1689	23134	2	1550
1689	23134	3	1615
1690	23135	0	7773
1690	23135	1	0
1690	23135	2	1561
1690	23135	3	1684
1691	23135	0	4901
1691	23135	1	0
1691	23135	2	1583
1691	23135	3	1582
1692	23163	0	7362
1692	23163	1	59
1692	23163	2	1558
1692	23163	3	1683
1693	23166	0	393
1693	23166	1	0
1693	23166	2	1656
1693	23166	3	1523
1694	23170	0	4493
1694	23170	1	0
1694	23170	2	1582
1694	23170	3	1566
1695	23171	0	399
1695	23171	1	0
1695	23171	2	1663
1695	23171	3	1533
1696	23181	0	393
1696	23181	1	73
1696	23181	2	1661
1696	23181	3	1529
1697	23186	2	1600
1697	23186	3	1541
1698	23194	0	8191
1698	23194	1	57
1698	23194	2	1577
1698	23194	3	1699
1699	23197	0	1210
1699	23197	1	0
1699	23197	2	1649
1699	23197	3	1514
1700	23203	0	397
1700	23203	1	84
1700	23203	2	1657
1700	23203	3	1525
1701	23234	0	2442
1701	23234	1	47
1701	23234	2	1612
1701	23234	3	1515
1702	23269	0	8191
1702	23269	1	74
1702	23269	2	1555
1702	23269	3	1707
1703	23275	0	8191
1703	23275	1	0
1703	23275	2	1561
1703	23275	3	1701
1704	23295	2	1669
1704	23295	3	1621
1705	23311	0	1620
1705	23311	1	0
1705	23311	2	1638
1705	23311	3	1517
1706	23313	2	1645
1706	23313	3	1527
1707	23324	0	2032
1707	23324	1	75
1707	23324	2	1632
1707	23324	3	1516
1708	23342	0	1212
1708	23342	1	36
1708	23342	2	1654
1708	23342	3	1509
1709	23359	0	7774
1709	23359	1	0
1709	23359	2	1558
1709	23359	3	1677
1710	23367	0	8183
1710	23367	1	0
1710	23367	2	1555
1710	23367	3	1681
1711	23372	2	1664
1711	23372	3	1601
1712	23374	0	3263
1712	23374	1	42
1712	23374	2	1584
1712	23374	3	1525
1713	23433	0	4081
1713	23433	1	71
1713	23433	2	1591
1713	23433	3	1547
1714	23436	0	7769
1714	23436	1	38
1714	23436	2	1561
1714	23436	3	1681
1715	23450	0	2441
1715	23450	1	0
1715	23450	2	1621
1715	23450	3	1519
1716	23493	0	2032
1716	23493	1	0
1716	23493	2	1631
1716	23493	3	1512
1717	23501	0	8191
1717	23501	1	0
1717	23501	2	1661
1717	23501	3	1523
1718	23509	0	8191
1718	23509	1	0
1718	23509	2	1551
1718	23509	3	1702
1719	23528	0	2442
1719	23528	1	0
1719	23528	2	1624
1719	23528	3	1519
1720	23531	0	7365
1720	23531	1	0
1721	23556	2	1679
1721	23556	3	1595
1722	23565	0	8191
1722	23565	1	0
1722	23565	2	1559
1722	23565	3	1713
1723	23568	2	1662
1723	23568	3	1606
1724	23586	0	7773
1724	23586	1	0
1724	23586	2	1569
1724	23586	3	1692
1725	23632	0	1621
1725	23632	1	0
1725	23632	2	1675
1725	23632	3	1513
1726	23634	0	4078
1726	23634	1	66
1726	23634	2	1582
1726	23634	3	1533
1727	23655	2	1666
1727	23655	3	1532
1728	23659	0	3259
1728	23659	1	0
1728	23659	2	1589
1728	23659	3	1534
1729	23693	0	8191
1729	23693	1	0
1729	23693	2	1669
1729	23693	3	1544
1730	23695	0	4903
1730	23695	1	0
1730	23695	2	1588
1730	23695	3	1572
1731	23722	0	8191
1731	23722	1	0
1731	23722	2	1675
1731	23722	3	1574
1732	23750	0	8191
1732	23750	1	0
1732	23750	2	1562
1732	23750	3	1690
1733	23758	2	1662
1733	23758	3	1590
1734	23769	0	5722
1734	23769	1	82
1734	23769	2	1568
1734	23769	3	1610
1735	23776	0	8191
1735	23776	1	0
1735	23776	2	1559
1735	23776	3	1693
1736	23785	0	6133
1736	23785	1	0
1736	23785	2	1565
1736	23785	3	1629
1737	23793	0	8191
1737	23793	1	56
1737	23793	2	1556
1738	23798	0	8191
1738	23798	1	0
1738	23798	2	1661
1738	23798	3	1551
1739	23805	2	1651
1739	23805	3	1592
1740	23851	0	2442
1740	23851	1	33
1740	23851	2	1630
1740	23851	3	1514
1741	23857	2	1679
1741	23857	3	1608
1742	23862	0	1212
1742	23862	1	0
1742	23862	2	1654
1742	23862	3	1517
1743	23898	0	396
1743	23898	1	0
1743	23898	2	1651
1743	23898	3	1527
1744	23925	0	4899
1744	23925	1	0
1744	23925	2	1586
1744	23925	3	1564
1745	23944	0	395
1745	23944	1	0
1745	23944	2	1657
1745	23944	3	1523
1746	23954	0	6543
1746	23954	1	42
1746	23954	2	1553
1746	23954	3	1662
1747	23956	0	7775
1747	23956	1	0
1747	23956	2	1553
1747	23956	3	1691
1748	23974	2	1570
1748	23974	3	1584
1749	23989	0	8191
1749	23989	1	48
1749	23989	2	1546
1749	23989	3	1708
1750	24031	2	1678
1750	24031	3	1627
1751	24050	2	1679
1751	24050	3	1614
1752	24094	0	8191
1752	24094	1	0
1752	24094	2	1550
1752	24094	3	1704
1753	24113	0	8191
1753	24113	1	124
1753	24113	2	1664
1753	24113	3	1522
1754	24133	0	6541
1754	24133	1	0
1754	24133	2	1560
1754	24133	3	1653
1755	24150	2	1656
1755	24150	3	1560
1756	24152	0	1619
1756	24152	1	0
1756	24152	2	1635
1756	24152	3	1523
1757	24177	0	8191
1757	24177	1	0
1757	24177	2	1664
1757	24177	3	1539
1758	24205	0	8191
1758	24205	1	91
1758	24205	2	1668
1758	24205	3	1573
1759	24217	0	3674
1759	24217	1	0
1759	24217	2	1604
1759	24217	3	1530
1760	24237	0	8183
1760	24237	1	0
1760	24237	2	1553
1760	24237	3	1697
1761	24250	0	5311
1761	24250	1	53
1761	24250	2	1577
1761	24250	3	1588
1762	24261	0	8191
1762	24261	1	0
1762	24261	2	1680
1762	24261	3	1574
1763	24266	0	8191
1763	24266	1	47
1763	24266	2	1681
1763	24266	3	1589
1764	24283	2	1670
1764	24283	3	1560
1765	24295	0	393
1765	24295	1	0
1765	24295	2	1661
1765	24295	3	1535
1766	24313	2	1665
1766	24313	3	1531
1767	24316	0	4080
1767	24316	1	0
1767	24316	2	1593
1767	24316	3	1553
1768	24330	0	2441
1768	24330	1	0
1768	24330	2	1621
1768	24330	3	1518
1769	24388	0	8191
1769	24388	1	0
1770	24407	2	1663
1770	24407	3	1593
1771	24433	2	1666
1771	24433	3	1606
1772	24440	0	802
1772	24440	1	0
1772	24440	2	1657
1772	24440	3	1528
1773	24448	0	7363
1773	24448	1	0
1773	24448	2	1537
1773	24448	3	1665
1774	24485	0	2851
1774	24485	1	0
1774	24485	2	1616
1774	24485	3	1525
1775	24491	0	8191
1775	24491	1	0
1775	24491	2	1567
1775	24491	3	1695
1776	24501	0	8191
1776	24501	1	0
1776	24501	2	1669
1776	24501	3	1567
1777	24507	0	3672
1777	24507	1	80
1777	24507	2	1594
1777	24507	3	1534
1778	24516	0	3670
1778	24516	1	0
1778	24516	2	1588
1778	24516	3	1527
1779	24519	0	1622
1779	24519	1	0
1779	24519	2	1644
1779	24519	3	1516
1780	24538	0	4899
1780	24538	1	0
1780	24538	2	1567
1780	24538	3	1571
1781	24546	0	7361
1781	24546	1	0
1781	24546	2	1542
1781	24546	3	1677
1782	24571	0	8191
1782	24571	1	0
1782	24571	2	1666
1782	24571	3	1539
1783	24574	2	1678
1783	24574	3	1615
1784	24576	0	8191
1784	24576	1	0
1784	24576	2	1652
1784	24576	3	1586
1785	24587	0	8191
1785	24587	1	0
1785	24587	2	1667
1785	24587	3	1571
1786	24602	0	3675
1786	24602	1	0
1786	24602	2	1598
1786	24602	3	1536
1787	24641	0	6134
1787	24641	1	0
1787	24641	2	1563
1787	24641	3	1634
1788	24662	0	5720
1788	24662	1	79
1788	24662	2	1564
1788	24662	3	1624
1789	24668	0	5313
1789	24668	1	54
1789	24668	2	1577
1789	24668	3	1586
1790	24671	0	8191
1790	24671	1	0
1790	24671	2	1559
1790	24671	3	1700
1791	24684	0	8191
1791	24684	1	38
1791	24684	2	1698
1791	24684	3	1553
1792	24701	0	5724
1792	24701	1	0
1792	24701	2	1553
1792	24701	3	1605
1793	24709	0	2850
1793	24709	1	0
1793	24709	2	1607
1793	24709	3	1519
1794	24710	0	8191
1794	24710	1	0
1794	24710	2	1665
1794	24710	3	1572
1795	24718	0	8191
1795	24718	1	38
1796	24765	0	8191
1796	24765	1	0
1796	24765	2	1666
1796	24765	3	1554
1797	24782	0	8191
1797	24782	1	0
1797	24782	2	1578
1797	24782	3	1710
1798	24792	0	8191
1798	24792	1	52
1798	24792	2	1563
1798	24792	3	1697
1799	24797	0	8191
1799	24797	1	0
1799	24797	2	1666
1799	24797	3	1576
1800	24803	0	8191
1800	24803	1	0
1800	24803	2	1669
1800	24803	3	1531
1801	24816	0	8191
1801	24816	1	0
1801	24816	2	1565
1801	24816	3	1690
1802	24819	0	7362
1802	24819	1	0
1802	24819	2	1574
1802	24819	3	1661
1803	24853	0	4488
1803	24853	1	69
1803	24853	2	1575
1803	24853	3	1564
1804	24894	0	8191
1804	24894	1	0
1804	24894	2	1671
1804	24894	3	1540
1805	24930	2	1650
1805	24930	3	1593
1806	24968	0	6543
1806	24968	1	0
1806	24968	2	1562
1806	24968	3	1650
1807	24970	0	7365
1807	24970	1	0
1808	24984	0	8191
1808	24984	1	0
1808	24984	2	1663
1808	24984	3	1578
1809	24996	2	1677
1809	24996	3	1612
1810	25006	0	8191
1810	25006	1	0
1810	25006	2	1655
1810	25006	3	1533
1811	25019	0	3670
1811	25019	1	35
1811	25019	2	1602
1811	25019	3	1543
1812	25026	0	1213
1812	25026	1	0
1812	25026	2	1645
1812	25026	3	1514
1813	25027	0	8191
1813	25027	1	0
1813	25027	2	1659
1813	25027	3	1542
1814	25031	0	8191
1814	25031	1	0
1814	25031	2	1655
1814	25031	3	1588
1815	25064	0	4902
1815	25064	1	76
1815	25064	2	1573
1815	25064	3	1588
1816	25074	2	1571
1816	25074	3	1572
1817	25089	0	6133
1817	25089	1	0
1817	25089	2	1556
1817	25089	3	1630
1818	25098	2	1668
1818	25098	3	1585
1819	25117	0	5311
1819	25117	1	0
1819	25117	2	1558
1819	25117	3	1586
1820	25125	0	6542
1820	25125	1	0
1820	25125	2	1563
1820	25125	3	1629
1821	25151	0	2442
1821	25151	1	0
1821	25151	2	1604
1821	25151	3	1512
1822	25156	0	5721
1822	25156	1	0
1822	25156	2	1566
1822	25156	3	1616
1823	25169	0	5723
1823	25169	1	0
1823	25169	2	1558
1823	25169	3	1619
1824	25176	0	2847
1824	25176	1	0
1824	25176	2	1608
1824	25176	3	1521
1825	25204	0	8191
1825	25204	1	49
1825	25204	2	1655
1825	25204	3	1552
1826	25222	0	1621
1826	25222	1	0
1826	25222	2	1636
1826	25222	3	1517
1827	25226	0	7365
1827	25226	1	0
1827	25226	2	1560
1827	25226	3	1677
1828	25237	0	4898
1828	25237	1	0
1828	25237	2	1583
1828	25237	3	1565
1829	25301	0	8191
1829	25301	1	40
1829	25301	2	1657
1829	25301	3	1528
1830	25345	0	2030
1830	25345	1	0
1830	25345	2	1642
1830	25345	3	1518
1831	25369	0	8191
1831	25369	1	45
1831	25369	2	1667
1831	25369	3	1585
1832	25377	0	7772
1832	25377	1	0
1832	25377	2	1555
1832	25377	3	1685
1833	25386	0	4491
1833	25386	1	0
1833	25386	2	1586
1833	25386	3	1564
1834	25395	0	8191
1834	25395	1	0
1834	25395	2	1567
1834	25395	3	1713
1835	25414	0	1621
1835	25414	1	70
1835	25414	2	1636
1835	25414	3	1519
1836	25426	2	1598
1836	25426	3	1530
1837	25467	0	8182
1837	25467	1	30
1837	25467	2	1584
1837	25467	3	1725
1838	25488	2	1636
1838	25488	3	1521
1839	25515	0	802
1839	25515	1	0
1839	25515	2	1654
1839	25515	3	1526
1840	25519	0	395
1840	25519	1	62
1840	25519	2	1663
1840	25519	3	1523
1841	25536	0	7364
1841	25536	1	70
1841	25536	2	1543
1841	25536	3	1677
1842	25540	2	1665
1842	25540	3	1583
1843	25554	0	8191
1843	25554	1	0
1843	25554	2	1548
1843	25554	3	1691
1844	25557	2	1666
1844	25557	3	1608
1845	25570	0	8191
1845	25570	1	0
1845	25570	2	1668
1845	25570	3	1540
1846	25572	0	4489
1846	25572	1	0
1846	25572	2	1577
1846	25572	3	1553
1847	25595	2	1686
1847	25595	3	1598
1848	25617	2	1558
1848	25617	3	1666
1849	25632	0	8191
1849	25632	1	0
1849	25632	2	1516
1849	25632	3	1653
1850	25650	0	6541
1850	25650	1	0
1851	25680	0	2031
1851	25680	1	0
1851	25680	2	1631
1851	25680	3	1511
1852	25687	0	7363
1852	25687	1	0
1852	25687	2	1551
1852	25687	3	1670
1853	25716	0	5313
1853	25716	1	0
1853	25716	2	1552
1853	25716	3	1593
1854	25723	0	7364
1854	25723	1	0
1854	25723	2	1550
1854	25723	3	1678
1855	25723	2	1666
1855	25723	3	1610
1856	25724	2	1668
1856	25724	3	1624
1857	25724	2	1680
1857	25724	3	1610
1858	25779	0	2030
1858	25779	1	66
1858	25779	2	1647
1858	25779	3	1517
1859	25783	0	3258
1859	25783	1	0
1859	25783	2	1599
1859	25783	3	1529
1860	25798	0	4490
1860	25798	1	44
1861	25803	0	8191
1861	25803	1	0
1861	25803	2	1559
1861	25803	3	1710
1862	25809	0	6542
1862	25809	1	0
1862	25809	2	1561
1862	25809	3	1645
1863	25813	2	1678
1863	25813	3	1605
1864	25816	2	1680
1864	25816	3	1620
1865	25816	2	1689
1865	25816	3	1623
1866	25817	0	8191
1866	25817	1	0
1866	25817	2	1643
1866	25817	3	1547
1867	25840	0	8191
1867	25840	1	0
1867	25840	2	1667
1867	25840	3	1574
1868	25846	0	1213
1868	25846	1	0
1868	25846	2	1636
1868	25846	3	1514
1869	25850	0	395
1869	25850	1	0
1869	25850	2	1649
1869	25850	3	1525
1870	25853	0	2851
1870	25853	1	0
1870	25853	2	1615
1870	25853	3	1512
1871	25875	0	2439
1871	25875	1	73
1871	25875	2	1615
1871	25875	3	1520
1872	25933	0	4493
1872	25933	1	0
1872	25933	2	1586
1872	25933	3	1562
1873	25936	0	8191
1873	25936	1	0
1873	25936	2	1679
1873	25936	3	1542
1874	25965	2	1556
1874	25965	3	1615
1875	25971	2	1677
1875	25971	3	1617
1876	25974	2	1677
1876	25974	3	1616
1877	25975	0	2442
1877	25975	1	0
1877	25975	2	1625
1877	25975	3	1507
1878	25985	0	8191
1878	25985	1	0
1878	25985	2	1569
1878	25985	3	1699
1879	25987	0	2033
1879	25987	1	46
1879	25987	2	1645
1879	25987	3	1517
1880	26003	2	1662
1880	26003	3	1597
1881	26012	0	1620
1881	26012	1	0
1881	26012	2	1628
1881	26012	3	1520
1882	26032	0	4904
1882	26032	1	51
1882	26032	2	1578
1882	26032	3	1582
1883	26070	0	8191
1883	26070	1	0
1883	26070	2	1674
1883	26070	3	1580
1884	26075	0	8184
1884	26075	1	0
1884	26075	2	1555
1884	26075	3	1690
1885	26159	0	800
1885	26159	1	0
1885	26159	2	1659
1885	26159	3	1512
1886	26193	0	5721
1886	26193	1	0
1886	26193	2	1566
1886	26193	3	1619
1887	26219	0	3260
1887	26219	1	0
1887	26219	2	1617
1887	26219	3	1522
1888	26245	0	7773
1888	26245	1	0
1888	26245	2	1560
1888	26245	3	1689
1889	26254	0	8191
1889	26254	1	0
1889	26254	2	1564
1889	26254	3	1696
1890	26268	0	7363
1890	26268	1	0
1890	26268	2	1565
1890	26268	3	1671
1891	26278	0	8191
1891	26278	1	53
1891	26278	2	1673
1891	26278	3	1530
1892	26284	0	7362
1892	26284	1	0
1892	26284	2	1562
1892	26284	3	1662
1893	26284	0	8191
1893	26284	1	0
1893	26284	2	1568
1893	26284	3	1708
1894	26286	0	8191
1894	26286	1	87
1894	26286	2	1564
1894	26286	3	1692
1895	26295	0	2851
1895	26295	1	0
1895	26295	2	1623
1895	26295	3	1522
1896	26301	0	8191
1896	26301	1	37
1896	26301	2	1669
1896	26301	3	1566
1897	26314	0	8191
1897	26314	1	0
1897	26314	2	1661
1897	26314	3	1535
1898	26328	0	7364
1898	26328	1	0
1898	26328	2	1564
1898	26328	3	1674
1899	26337	0	6543
1899	26337	1	0
1899	26337	2	1550
1899	26337	3	1642
1900	26343	0	8191
1900	26343	1	0
1900	26343	2	1670
1900	26343	3	1551
1901	26356	0	2030
1901	26356	1	0
1901	26356	2	1634
1901	26356	3	1528
1902	26383	0	6544
1902	26383	1	0
1902	26383	2	1557
1902	26383	3	1658
1903	26388	0	1213
1903	26388	1	0
1903	26388	2	1646
1903	26388	3	1525
1904	26396	2	1559
1904	26396	3	1707
1905	26407	0	3263
1905	26407	1	0
1905	26407	2	1602
1905	26407	3	1529
1906	26422	0	7773
1906	26422	1	77
1906	26422	2	1555
1906	26422	3	1685
1907	26426	0	8191
1907	26426	1	0
1907	26426	2	1664
1907	26426	3	1546
1908	26433	0	8191
1908	26433	1	0
1908	26433	2	1682
1908	26433	3	1562
1909	26457	2	1652
1909	26457	3	1585
1910	26474	2	1683
1910	26474	3	1597
1911	26512	2	1659
1911	26512	3	1595
1912	26513	2	1682
1912	26513	3	1620
1913	26523	2	1684
1913	26523	3	1598
1914	26562	2	1670
1914	26562	3	1610
1915	26633	0	4900
1915	26633	1	0
1915	26633	2	1573
1915	26633	3	1575
1916	26637	2	1664
1916	26637	3	1537
1917	26639	0	5312
1917	26639	1	0
1917	26639	2	1546
1917	26639	3	1584
1918	26653	2	1631
1918	26653	3	1527
1919	26655	0	8191
1919	26655	1	0
1919	26655	2	1662
1919	26655	3	1569
1920	26658	0	7361
1920	26658	1	0
1920	26658	2	1563
1920	26658	3	1680
1921	26691	0	2854
1921	26691	1	0
1921	26691	2	1610
1921	26691	3	1520
1922	26720	0	6954
1922	26720	1	0
1922	26720	2	1572
1922	26720	3	1666
1923	26723	0	8191
1923	26723	1	0
1923	26723	2	1566
1923	26723	3	1704
1924	26730	0	8191
1924	26730	1	119
1924	26730	2	1673
1924	26730	3	1575
1925	26734	0	8191
1925	26734	1	0
1925	26734	2	1561
1925	26734	3	1688
1926	26751	0	8186
1926	26751	1	0
1926	26751	2	1559
1926	26751	3	1684
1927	26758	0	1620
1927	26758	1	68
1927	26758	2	1636
1927	26758	3	1509
1928	26773	2	1696
1928	26773	3	1618
1929	26785	0	1212
1929	26785	1	0
1929	26785	2	1646
1929	26785	3	1516
1930	26828	0	1623
1930	26828	1	0
1930	26828	2	1655
1930	26828	3	1519
1931	26842	0	8191
1931	26842	1	0
1931	26842	2	1652
1931	26842	3	1576
1932	26844	0	2441
1932	26844	1	40
1932	26844	2	1634
1932	26844	3	1527
1933	26856	2	1665
1933	26856	3	1605
1934	26860	0	3671
1934	26860	1	88
1934	26860	2	1594
1934	26860	3	1533
1935	26885	0	6133
1935	26885	1	0
1935	26885	2	1550
1935	26885	3	1630
1936	26904	0	8180
1936	26904	1	89
1936	26904	2	1551
1936	26904	3	1678
1937	26937	0	8191
1937	26937	1	0
1937	26937	2	1560
1937	26937	3	1708
1938	27029	2	1666
1938	27029	3	1589
1939	27035	0	4081
1939	27035	1	0
1939	27035	2	1593
1939	27035	3	1552
1940	27040	2	1656
1940	27040	3	1523
1941	27050	0	8191
1941	27050	1	0
1941	27050	2	1673
1941	27050	3	1583
